DEPTH,NO 6507/7-A-14,NO 6507/7-A-28,NO 6507/7-A-38,NO 6507/7-A-49
2188,152.6197,93.5703,97.7746,93.57618785
2188.25,155.185,91.7265,120.7878,91.84968063
2188.5,157.0172,89.8533,111.1085,91.89556847
2188.75,158.4789,88.6184,101.6422,95.94113157
2189,158.4841,87.4427,116.0039,90.89508944
2189.25,158.4011,87.5895,96.0049,88.55999842
2189.5,158.3181,87.8472,100.3687,86.694499
2189.75,157.2888,89.2594,107.0119,89.05626658
2190,155.3131,90.5927,142.1958,92.43038979
2190.25,153.1611,91.5163,125.8615,92.91158502
2190.5,151.3622,92.0515,133.2263,91.57375187
2190.75,156.2248,91.3235,139.6801,92.86849621
2191,161.648,89.9114,128.132,84.52947268
2191.25,168.1812,86.9677,143.2842,89.75371663
2191.5,170.6343,84.1886,139.0432,85.7404315
2191.75,170.524,81.6755,132.8866,83.45136892
2192,168.6443,80.5409,123.242,88.78212135
2192.25,166.3759,81.0502,123.877,83.99110004
2192.5,163.2558,82.6985,122.8059,81.88432662
2192.75,159.7938,85.3577,122.86,81.43592277
2193,155.9137,87.8808,129.0529,94.04135577
2193.25,154.8107,90.3142,123.7389,87.56514988
2193.5,154.7364,92.0043,125.4023,85.39752785
2193.75,153.6279,93.3398,127.471,88.60055287
2194,151.3088,92.8378,126.3987,86.92637799
2194.25,145.9587,91.7259,130.467,90.41194486
2194.5,141.3548,90.0613,129.7613,85.0281833
2194.75,137.3278,88.2789,128.3316,84.92906804
2195,135.8558,86.9969,121.0431,89.65987559
2195.25,135.4902,85.7716,124.2955,85.83286732
2195.5,139.6911,86.4348,123.0188,86.107791
2195.75,145.0533,87.2148,122.0195,85.57621527
2196,152.1609,89.2939,123.1783,93.82952863
2196.25,157.902,91.5271,120.0743,87.73393476
2196.5,162.9945,94.8996,120.7232,88.62691321
2196.75,166.6109,98.1674,121.9057,93.46907827
2197,169.3258,100.9962,129.6149,93.28305341
2197.25,169.3267,103.1158,124.4803,92.29945879
2197.5,169.3576,103.2826,126.1195,93.40494486
2197.75,169.4169,102.0434,127.868,94.52020646
2198,168.2784,98.0765,124.2985,95.79283036
2198.25,166.5326,92.8492,131.3613,94.53259631
2198.5,160.9378,85.8366,130.9445,95.59964365
2198.75,154.5596,79.5603,129.8391,99.08978523
2199,146.7223,74.0581,101.2881,95.36271662
2199.25,140.1339,69.9919,117.3589,96.27040904
2199.5,134.2857,67.0488,111.2987,96.03359807
2199.75,131.8905,66.1297,105.5134,95.85797254
2200,130.6122,66.3749,94.1457,95.3825913
2200.25,132.6842,66.9691,97.546,96.42326983
2200.5,135.112,67.7069,95.8759,95.72813744
2200.75,137.9512,68.6236,94.8419,93.45161266
2201,139.4821,69.59,83.563,92.98080687
2201.25,140.5485,70.7451,93.5523,95.30612029
2201.5,141.1479,71.932,90.4722,94.21172126
2201.75,141.6069,73.0994,86.6425,97.46078376
2202,141.7368,74.2617,88.6512,93.42612775
2202.25,141.8216,75.0681,80.7076,93.46725024
2202.5,141.8734,75.7892,81.7464,96.87590717
2202.75,141.8109,75.5144,83.9375,96.4641401
2203,141.7729,75.2615,95.0793,94.96352211
2203.25,142.0158,75.1317,94.1045,93.14073453
2203.5,141.5532,75.2928,95.4627,90.66333807
2203.75,140.0896,76.4608,95.6315,91.95620397
2204,138.56,77.476,97.0619,93.32204807
2204.25,137.0009,78.1306,94.3196,98.87243774
2204.5,138.3469,78.3099,94.1935,100.4356976
2204.75,139.2523,77.685,94.2479,95.76793844
2205,138.5618,76.1865,115.6931,91.2352743
2205.25,135.1321,73.599,100.6549,95.94779338
2205.5,129.249,71.1727,105.7554,98.67459021
2205.75,122.0725,68.8958,111.2774,93.47706043
2206,115.0933,66.8316,120.936,95.23965533
2206.25,113.6158,64.9136,119.8025,88.60631408
2206.5,114.0778,62.6868,120.7616,91.81913636
2206.75,117.9414,60.3053,120.8567,94.99515324
2207,121.3231,58.0064,123.9442,96.94361305
2207.25,124.4359,55.7366,121.0111,96.34517869
2207.5,124.9357,54.076,122.061,97.53884245
2207.75,125.3935,52.5549,123.373,96.96858394
2208,126.5949,53.5407,121.2507,93.58497977
2208.25,129.5131,54.8452,124.318,97.73728757
2208.5,134.3111,58.0096,123.6753,96.66140639
2208.75,141.6237,61.2722,122.7646,96.95516893
2209,149.5834,65.1597,108.4883,99.6570939
2209.25,152.91,68.8965,119.5793,95.87079116
2209.5,154.538,71.3907,115.5206,100.9187691
2209.75,152.4365,73.4246,110.8448,100.8976069
2210,151.0715,73.3874,122.3358,95.25279871
2210.25,150.215,72.9406,106.7253,94.86607006
2210.5,150.2497,71.3005,111.4823,91.9121598
2211,149.947,67.4705,126.6408,97.12713724
2211.25,149.7312,65.9005,126.2881,86.42639649
2211.5,149.7465,65.0469,127.0507,81.28363852
2211.75,149.751,64.706,127.0217,90.59561033
2212,149.751,64.9267,117.9338,99.14044371
2212.25,148.6309,65.5337,126.1734,92.98086173
2212.5,147.4115,66.455,123.5275,94.30529113
2212.75,145.9641,67.1486,120.3519,93.79627376
2213,145.627,67.7057,112.4064,103.8320892
2213.25,146.2307,67.5375,115.698,101.0665282
2213.5,147.0192,67.0581,115.2906,103.489046
2213.75,147.7839,66.2542,115.3187,104.1512426
2214,147.9585,65.3556,103.7416,106.406822
2214.25,147.6427,64.882,108.8014,103.5285012
2214.5,146.5161,64.4846,104.6295,106.8546818
2214.75,144.2869,64.7245,100.3255,108.8354372
2215,141.4782,65.0193,121.1403,101.976191
2215.25,139.6781,64.8547,108.9378,102.8109008
2215.5,138.5814,64.6443,113.736,100.7472618
2215.75,139.8264,63.8391,118.4433,101.6917389
2216,141.0077,63.0558,117.2751,105.6260014
2216.25,142.1231,62.4019,123.3837,104.0680918
2216.5,142.7211,62.0649,122.4225,107.7351744
2216.75,143.119,62.8599,120.7461,112.0255468
2217.25,141.5089,65.6692,113.408,108.9176259
2217.5,139.1315,67.7088,113.2954,107.1822235
2217.75,135.1552,70.2683,114.0024,104.5199066
2218,130.136,73.0883,122.94,88.38499107
2218.25,124.5821,76.238,115.816,97.80516773
2218.5,119.3122,79.6118,118.0194,100.1252769
2218.75,115.8703,83.1962,120.4954,95.7106164
2219,114.2157,86.189,126.8225,98.76677512
2219.25,114.8275,88.7698,125.378,92.39440461
2219.5,115.2447,90.4107,126.0292,97.0347021
2219.75,115.5866,91.575,126.3074,97.69719251
2220,114.7877,92.6047,122.8675,105.260243
2220.25,113.7151,93.5866,127.3865,98.43709093
2220.5,111.9303,94.7325,125.7463,100.7561318
2220.75,110.6225,95.9164,123.6566,104.8496647
2221,109.6969,97.3601,124.9208,95.99777623
2221.25,109.3576,98.8372,122.3406,101.432344
2221.5,109.2363,99.813,123.7309,99.23515227
2221.75,109.9909,100.7746,125.5034,96.51694304
2222,110.6316,101.9178,129.7039,96.98081042
2222.25,111.0723,103.0902,123.8745,93.82500336
2222.5,112.9801,104.5022,125.176,94.89616579
2222.75,115.7795,106.1236,126.9344,98.23674686
2223,121.6187,108.6821,144.9609,90.68633079
2223.25,127.6392,110.9907,132.6678,97.34531056
2223.5,132.266,112.5758,136.146,92.54991749
2223.75,135.8211,113.7779,139.722,91.83481009
2224,137.7686,114.2058,149.2392,74.8742935
2224.25,138.1884,113.6335,150.5119,89.2649151
2224.5,137.8187,111.5924,152.0643,89.74811747
2224.75,137.3181,109.1547,152.8755,85.1805745
2225,137.4003,106.286,126.2055,75.09861292
2225.25,140.2287,103.6288,144.7885,73.75814942
2225.5,144.7085,101.1423,138.7627,79.43014818
2225.75,151.3141,99.3223,132.4521,78.48847795
2226,156.0973,97.898,94.9224,74.44802779
2226.25,160.0865,97.8606,119.9705,73.6928551
2226.5,160.2634,98.4131,111.2578,72.59876383
2226.75,160.7769,99.6487,102.1083,74.1354282
2227,163.1601,101.0816,71.702,83.43482197
2227.25,166.0524,101.9198,88.0782,76.22059078
2227.5,169.5084,102.653,82.4185,77.12310014
2227.75,170.6402,101.9405,76.9624,81.11362321
2228,170.9289,101.1077,67.8487,94.6769212
2228.25,170.906,99.0812,66.4748,79.04358829
2228.5,170.8898,97.1341,66.1626,84.46912542
2228.75,170.8999,96.251,66.6729,92.5136952
2229,170.0656,95.5241,74.9402,90.8103075
2229.25,168.4256,95.7065,69.1344,91.06745772
2229.5,165.8995,95.6991,71.6542,89.67491699
2229.75,163.1807,95.0213,74.3751,92.05090717
2230,162.7062,93.8335,77.817,100.9299508
2230.25,162.2847,91.4253,75.1587,89.34795935
2230.5,161.9931,88.9895,75.6644,91.94796824
2230.75,162.233,86.5063,76.2156,94.54045844
2231,162.9095,85.173,83.6798,110.5955675
2231.25,163.5264,85.2849,79.5826,106.8757624
2231.5,164.1395,86.5346,80.9341,108.6963237
2231.75,164.896,88.8461,82.2216,108.8511664
2232,165.1304,91.1026,87.6248,103.61734
2232.25,164.2901,93.321,85.164,111.2598823
2232.5,163.3689,94.4161,85.8588,107.0121561
2232.75,162.3906,94.9465,86.4354,105.9097558
2233,162.8099,94.8797,99.3595,100.8146948
2233.25,163.5736,94.6026,88.9047,103.8238419
2233.5,165.0983,94.4621,91.4737,104.9695128
2233.75,166.1229,94.3529,94.2304,104.6050072
2234,166.2747,94.226,116.8107,96.75938457
2234.25,164.9684,94.0969,104.8288,97.72157506
2234.5,162.7818,94.093,109.9686,90.97429348
2234.75,160.9757,94.1074,115.0617,92.80380487
2235,159.3625,94.4773,113.8009,90.46450449
2235.25,158.6084,94.9089,118.0943,94.933101
2235.5,156.9249,95.8382,116.1089,93.01661505
2235.75,153.8557,96.6451,113.6754,93.71818568
2236,150.4275,96.9109,122.4308,89.88857873
2236.25,146.815,96.8709,114.2718,91.05205967
2236.5,140.311,95.9545,117.0846,88.22298054
2236.75,133.2972,94.6826,120.2086,88.25688297
2237,125.1001,92.6982,125.6142,94.12401762
2237.25,119.6275,90.9244,124.535,93.97792833
2237.5,117.6402,89.4577,125.1425,95.95414505
2237.75,115.45,88.6141,125.5574,95.24074984
2238,113.172,88.4424,124.4726,93.21242259
2238.25,118.9172,88.6745,125.6257,92.01860432
2238.5,125.9177,89.2301,125.9719,91.55412838
2238.75,136.1646,89.5303,126.3597,92.30837106
2239,142.1418,89.6802,125.177,92.59578024
2239.25,143.419,89.2029,122.3069,93.55269193
2239.5,144.3459,88.4612,122.6028,94.09723923
2239.75,145.1467,87.5423,123.1953,95.57367241
2240,149.0944,86.5727,123.8592,92.6830557
2240.25,152.9574,85.937,127.3232,93.80603437
2240.5,156.5215,85.3594,127.1647,97.46475198
2240.75,159.7818,85.1801,126.7378,96.96061863
2241,162.754,85.0327,101.1215,94.20027987
2241.25,165.6413,85.1594,120.7001,94.00322488
2241.5,168.456,85.2303,113.1477,93.59278093
2241.75,169.8274,84.6064,105.1016,94.74262277
2242,171.7596,83.8089,93.922,95.73412654
2242.25,175.0562,82.016,97.59,95.42160785
2242.5,177.5517,80.4652,95.9602,94.61762511
2242.75,179.3932,79.7608,94.5364,94.73364943
2243,179.5875,79.8436,103.5193,94.24788333
2243.25,179.3708,81.7927,93.3938,92.909309
2243.5,178.828,84.1628,94.9247,90.56724268
2243.75,178.1234,87.2474,96.6705,92.87629726
2244,177.0882,90.1544,122.673,92.68743501
2244.25,175.7809,92.8399,110.8905,95.75326041
2244.5,174.2827,94.3845,116.9464,95.17855848
2244.75,172.2336,94.872,122.8702,93.27950253
2245,169.9539,95.1733,97.5077,96.40832724
2245.25,166.5735,95.3469,121.8734,90.40430498
2245.5,162.8499,95.8062,115.4812,93.83596227
2245.75,158.5311,96.4078,108.5495,96.81026476
2246,153.6594,98.9145,76.1448,90.41774778
2246.25,148.4562,102.085,86.0775,94.07747989
2246.5,141.0038,109.749,81.5763,92.68962628
2246.75,133.7834,118.4283,77.7164,93.17098749
2247,129.6965,131.4632,90.6616,91.87268651
2247.25,127.3974,145.0372,74.7804,88.79799632
2247.5,127.7465,160.2409,78.739,87.04701016
2247.75,129.7752,175.1968,83.1696,88.80402768
2248,132.6602,182.3691,122.6986,91.44706656
2248.25,136.7286,188.097,98.4192,92.97604685
2248.5,140.5978,182.4062,108.1273,91.03742201
2248.75,143.1107,175.3019,118.0009,91.41664604
2249,145.8189,162.0291,115.9174,95.84862824
2249.25,148.7754,148.9534,126.9671,90.87157167
2249.5,148.1558,136.4376,123.4051,94.48432907
2249.75,146.0007,125.9,119.2087,95.92786985
2250,142.2572,119.2945,122.3744,93.66938999
2250.25,138.1328,113.3402,112.6978,96.25497107
2250.5,132.8879,108.3275,114.8445,99.22134281
2250.75,127.5121,103.4666,117.4056,96.33212701
2251,121.9932,98.7681,138.4102,102.2385616
2251.25,121.1652,94.5206,127.5246,100.7905636
2251.5,122.0156,90.6316,132.3862,105.2407029
2251.75,128.981,88.2886,137.2266,104.590497
2252,136.0188,86.8485,134.1993,69.29224628
2252.25,143.1897,87.4788,139.3319,100.5340308
2252.5,143.2762,88.9735,137.1569,94.67064319
2252.75,136.6861,92.5542,134.7659,79.80684798
2253,125.4466,96.7246,137.6479,57.78539753
2253.25,113.3071,103.0807,133.7564,63.77219851
2253.5,114.3666,109.8112,135.4344,59.04625149
2253.75,116.0664,116.9692,137.2524,54.19618789
2254,119.3132,124.146,124.6012,83.89766523
2254.25,122.2689,130.1479,137.9521,65.21883759
2254.5,124.9885,136.086,133.1987,75.15091769
2254.75,126.7891,141.3951,128.1301,82.26805148
2255,128.2639,146.0181,121.6635,87.75964297
2255.25,128.265,146.7617,121.1654,86.8312899
2255.5,129.4706,145.7229,121.9884,91.30632646
2255.75,133.1211,138.5254,123.0613,93.83340332
2256,139.7827,129.973,115.6328,89.24842554
2256.25,148.5425,118.2378,120.1252,85.89877801
2256.5,153.22,107.6308,118.0543,85.65819499
2256.75,156.5675,98.9224,115.9541,85.52913646
2257,154.9424,93.3893,107.6172,95.42322633
2257.25,153.9394,91.7862,115.4061,93.37030271
2257.5,154.0081,90.5331,113.1209,96.19392883
2257.75,152.8475,89.6017,110.73,95.16803694
2258,150.9544,86.8324,99.8747,89.53934116
2258.25,151.1948,82.8129,104.4687,92.45321239
2258.5,152.2221,77.1395,102.2496,92.44292361
2258.75,156.2638,70.6491,100.0749,91.57817796
2259,156.6465,64.096,112.035,91.11981676
2259.25,151.6433,57.5212,99.7653,91.67976657
2259.5,145.0026,53.5073,103.87,90.61485575
2259.75,137.5327,50.0647,108.1612,88.15400376
2260,133.3996,48.9226,119.8428,88.32317252
2260.25,129.4507,48.0598,115.8912,89.12750063
2260.5,125.0825,49.3678,117.1792,86.97629537
2260.75,121.3298,50.7922,118.3626,87.08331349
2261,118.3544,53.1697,131.446,90.31436184
2261.25,121.6606,55.57,121.3345,89.35977259
2261.5,127.6444,58.1481,123.947,90.83789079
2261.75,136.0456,60.8073,126.6012,88.08569966
2262,142.7881,63.8164,134.2549,94.69276566
2262.25,143.2876,66.5155,136.3685,93.23543614
2262.5,144.2541,68.3436,137.4338,95.84105901
2262.75,145.7285,69.8965,138.369,101.0341752
2263,147.3062,70.9072,130.9973,82.12882381
2263.25,148.9242,71.5441,129.9795,93.55813439
2263.5,148.3873,71.645,130.3261,89.07057056
2263.75,147.2267,71.719,130.8125,84.06002179
2264,144.2664,71.7643,130.8168,86.70589467
2264.25,140.8192,72.0601,131.1734,81.08639281
2264.5,136.9157,72.5534,130.7569,85.65428083
2264.75,134.7307,74.3936,130.3246,86.01416963
2265,133.0895,77.0141,133.4195,82.53089819
2265.25,132.7369,82.1753,131.3322,88.19059546
2265.5,130.7692,88.3878,131.6305,84.20383717
2265.75,124.9287,95.1298,131.9238,83.71591246
2266,115.652,102.0199,137.5898,87.25934654
2266.25,103.6044,106.8782,134.9412,85.57938082
2266.5,95.5705,111.3935,137.0944,89.34009834
2266.75,88.9737,112.2876,139.2601,86.35019761
2267,88.9719,112.9064,133.61,92.93438558
2267.25,90.5606,113.0992,135.8494,89.00979663
2267.5,95.3558,113.3212,134.7494,90.8123505
2267.75,101.4766,113.8874,133.66,92.58456292
2268,108.5153,114.4329,129.9276,87.70840176
2268.25,110.2298,114.8639,133.5755,91.25769332
2268.5,111.0722,114.8349,132.0104,88.12997456
2268.75,112.452,113.2339,130.4251,84.34775043
2269,114.338,110.7649,128.0739,84.7648446
2269.25,117.0904,106.2753,129.4427,89.84090911
2269.5,120.3091,101.7742,128.89,87.95498082
2269.75,123.8038,97.2537,128.3365,86.11678343
2270,132.3239,93.4978,129.9378,88.94625183
2270.25,142.125,90.6809,127.8137,84.38647608
2270.5,155.6675,88.5425,128.7213,86.20083871
2270.75,166.0686,87.0232,129.6365,88.56062617
2271,171.8753,85.1758,122.3162,96.84630147
2271.25,173.5474,83.1072,130.237,93.12957029
2271.5,173.1404,81.8562,127.6155,92.29061974
2271.75,170.4853,81.0059,124.981,94.1768562
2272,167.1552,81.6749,118.9758,91.11985206
2272.25,161.6433,82.8629,119.647,97.30369137
2272.5,152.8892,84.877,118.9404,92.56742964
2272.75,140.0642,87.0731,118.235,90.39997728
2273.25,122.0556,92.1686,119.713,90.82238178
2273.5,125.4191,95.397,117.5332,92.25252729
2273.75,129.412,98.6638,115.3715,92.49585643
2274,133.9913,102.3081,113.7916,88.45186737
2274.25,135.1942,105.818,115.5804,92.91822211
2274.5,132.7483,108.3051,114.8754,95.48108368
2274.75,127.4293,110.6402,114.1729,90.89337739
2275,121.0957,112.3288,120.8276,82.89389758
2275.25,116.7696,114.0058,113.4447,85.3573507
2275.5,113.0752,115.6507,116.5892,84.33854935
2275.75,111.202,116.9679,119.7107,83.38711842
2276,109.7322,117.6452,119.6168,90.59931313
2276.25,108.638,117.9274,121.9313,86.76474339
2276.5,106.7664,117.6474,122.0299,89.31560404
2276.75,104.6426,117.441,122.0908,90.57923865
2277,101.7431,117.3122,116.97,87.07498925
2277.25,99.724,116.7864,117.139,92.79871519
2277.5,99.8003,115.9499,114.4313,91.49839158
2277.75,100.1762,114.9005,111.8634,86.25556747
2278,100.7922,113.7287,125.0189,88.70340486
2278.25,101.8901,111.4068,122.0349,83.74369439
2278.5,103.0947,108.6134,125.0018,84.33783717
2278.75,104.2592,106.5064,127.8462,85.66908086
2279,104.8851,104.5892,123.9984,83.921529
2279.25,104.4327,104.2654,122.2576,87.70846553
2279.5,102.207,104.2064,122.3297,86.34107084
2279.75,98.7611,106.4641,122.4381,81.34141372
2280,95.7771,108.8895,132.5974,86.5824031
2280.25,93.1291,110.9305,125.5896,85.08775548
2280.5,92.5286,112.7956,128.3398,84.49945471
2280.75,92.2808,112.6369,131.0566,87.43580429
2281,92.6327,112.2257,138.2781,91.29988674
2281.25,92.792,110.4284,134.1107,84.69711296
2281.5,92.8382,108.6202,134.7157,83.4437277
2281.75,93.0777,106.7749,135.3913,85.62528744
2282,93.4142,105.1122,146.0577,94.20627735
2282.25,94.1688,103.8707,141.1408,93.69841295
2282.5,95.0565,102.7629,143.2861,96.36592824
2282.75,96.1376,101.8766,145.3811,96.43853972
2283,98.5875,101.5727,146.0102,95.06836816
2283.25,101.721,101.9787,146.684,95.63319704
2283.5,109.1851,103.3067,145.9579,94.12653675
2283.75,116.4043,105.4694,145.2861,94.36861994
2284,121.0347,107.5682,156.1386,90.82999998
2284.25,122.7594,109.6242,146.8894,91.62941388
2284.5,120.8582,111.3634,151.5837,91.64502995
2284.75,122.3617,112.9487,156.089,87.49538853
2285,125.2955,113.5771,142.8089,99.66975933
2285.25,135.1406,113.8819,155.9445,96.27032767
2285.5,145.9511,113.7767,150.2373,97.81751954
2285.75,159.2162,113.5823,144.698,95.56461763
2286,169.4445,112.6005,116.6801,105.4001728
2286.25,176.411,111.5269,140.7784,102.2010678
2286.5,178.2135,108.5301,135.7843,105.189837
2286.75,178.2152,105.4087,130.3793,108.6741623
2287,177.8623,100.8772,89.7941,97.91758765
2287.25,177.3135,96.1616,103.2647,101.7832273
2287.5,176.2071,90.0698,95.3752,101.2701577
2287.75,174.5398,83.8283,87.9756,100.1568998
2288,172.3536,76.9578,95.7007,101.2640335
2288.25,168.6234,70.4958,91.5395,96.05738223
2288.5,164.4691,65.1599,91.9547,96.27248632
2288.75,160.6859,60.7552,92.5186,96.31794482
2289,157.632,58.1552,123.9332,90.87658147
2289.25,156.3016,56.6349,99.2245,100.6188855
2289.5,155.2458,56.6394,108.5793,95.416145
2289.75,154.4086,57.4096,117.7532,92.22443816
2290,154.4138,58.9809,127.0602,92.17262673
2290.25,154.5767,60.6813,129.851,92.21500789
2290.5,154.3431,62.4828,131.5574,95.62905005
2290.75,153.6769,64.4218,132.8144,94.02306032
2291,152.1508,66.4409,107.8153,84.6108177
2291.25,145.5473,69.0825,121.2693,93.38620324
2291.5,135.4723,71.9861,114.9211,93.19199785
2291.75,119.9971,75.7393,108.9067,88.20914807
2292,104.8556,79.7388,104.9943,98.79810707
2292.25,99.6705,84.3234,106.7472,94.93544416
2292.5,96.197,89.0141,106.0136,98.504794
2292.75,95.6147,93.4658,105.3081,98.97410084
2293,94.9831,97.8962,97.7799,91.07733014
2293.25,94.3226,100.671,104.6097,97.4035279
2293.5,94.0123,103.3674,103.2606,95.57603257
2293.75,93.9055,105.1271,101.7295,92.74696221
2294,94.7101,106.7084,87.5384,77.62846552
2294.25,95.8136,107.1152,93.9477,89.15660016
2294.5,97.3488,107.249,91.6363,85.27690268
2294.75,98.9,106.313,89.3608,81.11922033
2295,100.4592,105.2767,92.6272,89.80382834
2295.25,102.0519,103.976,86.0416,77.64926238
2295.5,103.9848,102.6688,88.5645,82.74347115
2295.75,107.3852,101.3494,91.0176,85.82836325
2296,111.3999,100.9237,94.8952,96.2010907
2296.25,116.1764,101.7457,94.0809,91.15092324
2296.5,119.4941,103.0789,93.6954,89.36016081
2296.75,122.2034,104.9471,93.4556,91.42506499
2297,123.4714,106.1559,99.4632,91.68099485
2297.25,125.3059,106.8467,96.3197,96.35294898
2297.5,129.2795,105.5003,97.5745,97.06905237
2297.75,134.1934,102.9645,98.7816,94.13782092
