DEPTH,NO 6507/7-A-14,NO 6507/7-A-28,NO 6507/7-A-38,NO 6507/7-A-46
1378,162.5735,83.7181,96.3549,99.3984
1378.25,163.7081,85.934,94.8,101.0575
1378.5,167.6413,87.5784,95.3635,99.4732
1378.75,173.3996,87.687,95.738,99.7565
1379,179.1114,87.3404,91.9799,102.3913
1379.25,181.1187,86.1076,97.5414,97.7861
1379.5,178.8805,85.1766,97.5277,98.0906
1379.75,178.1235,84.6845,94.7112,101.5261
1380,175.5007,83.9564,85.7903,100.8475
1380.25,168.6835,82.9679,89.4461,99.7226
1380.5,157.908,82.7854,87.4598,98.6606
1380.75,146.7838,83.2799,86.736,99.4662
1381,139.6368,83.6791,75.2432,101.5778
1381.25,133.8191,84.0178,84.3363,102.7957
1381.5,128.9701,85.0052,82.1801,103.5587
1381.75,127.0106,86.2984,78.425,103.3325
1382,125.4468,86.1179,74.1129,99.9874
1382.25,124.3132,85.4402,73.3589,98.7453
1382.5,124.2314,86.1899,72.2474,98.6196
1382.75,124.7994,87.2621,72.8738,100.0986
1383,126.4257,87.8176,80.553,106.9931
1383.25,129.2435,88.3052,76.7213,99.0899
1383.5,132.0322,88.5491,78.9823,103.0458
1383.75,133.2952,88.8044,80.4717,108.9795
1384,133.4646,90.2247,74.2369,102.7968
1384.25,132.9902,91.5228,77.5261,102.3925
1384.5,132.43,91.5551,75.1525,102.0853
1384.75,132.8246,91.7023,74.2121,102.8976
1385,134.2035,92.4712,84.9267,101.9144
1385.25,134.7812,93.1079,76.3659,102.515
1385.5,134.2652,93.2875,78.8785,103.2729
1385.75,131.8698,93.3271,82.2226,104.1781
1386,131.7725,93.0276,83.1677,94.472
1386.25,132.2732,92.5892,86.2528,99.3647
1386.5,132.6421,91.9042,86.5119,96.3211
1386.75,130.272,90.6081,84.4871,93.256
1387,126.4814,88.4966,89.7708,88.2427
1387.25,123.7882,86.8917,83.3493,95.5817
1387.5,123.9112,85.8008,84.3415,94.2159
1387.75,126.7881,86.394,87.0481,92.6029
1388,131.0178,88.2864,96.5856,89.9932
1388.25,134.1721,89.8782,92.5276,84.8379
1388.5,135.3081,91.2954,94.6602,88.185
1388.75,137.3889,94.5732,95.489,90.8392
1389,139.6322,98.6458,107.7851,85.1142
1389.25,141.6098,100.147,98.2381,88.8961
1389.5,141.9095,100.8746,100.6553,86.835
1389.75,141.334,99.8492,104.6509,85.2511
1390,140.7332,98.482,108.2709,93.2514
1390.25,140.0111,102.719,109.1525,85.8616
1390.5,139.1766,107.5451,109.676,88.781
1390.75,137.0854,108.7892,108.4787,91.3603
1391,134.5159,109.947,118.3801,89.7314
1391.25,131.2743,111.4179,110.0686,92.8436
1391.5,127.1023,111.9574,112.5245,88.5549
1391.75,123.8705,104.8906,116.3065,87.1189
1392,124.2938,98.6694,111.3938,97.144
1392.25,123.8024,96.376,117.0322,91.8336
1392.75,122.1934,94.3868,113.5233,95.0926
1393,123.1644,94.0647,96.3745,93.7092
1393.25,125.6002,93.49,108.9237,97.4685
1393.5,129.2804,93.2051,105.4507,96.3065
1393.75,132.8257,93.3942,100.0051,95.0443
1394,136.0878,89.802,89.1748,92.2189
1394.25,137.0318,81.5122,96.2931,93.8073
1394.5,137.6851,90.5704,95.1211,94.7835
1394.75,138.9448,116.1188,91.8289,93.9614
1395,140.3347,134.8348,91.2586,90.2027
1395.25,141.6062,148.5906,87.7535,91.8829
1395.5,141.5019,162.2958,87.6114,92.1418
1395.75,140.8477,175.9733,89.9268,91.3524
1396,139.7347,161.4404,87.1606,99.3272
1396.25,139.707,135.5403,90.7118,92.9372
1396.5,139.8787,119.7543,89.8039,96.7327
1396.75,140.3025,106.8296,88.2101,98.2668
1397,140.6928,99.7552,94.0012,99.6266
1397.25,140.8931,93.7443,87.1388,98.3252
1397.5,140.5903,93.9478,88.2948,97.01
1397.75,140.0728,94.7444,91.6608,98.194
1398.25,139.5161,92.1599,94.4283,99.8607
1398.5,140.6512,92.4755,94.9957,100.0329
1398.75,142.7008,92.734,95.8231,100.1153
1399,144.8853,92.5448,105.1233,82.4177
1399.25,147.1599,92.567,100.7826,91.8978
1399.5,149.5572,93.5539,103.2253,84.6602
1399.75,150.043,94.6225,104.1469,83.0453
1400,149.5895,95.9406,104.2867,89.1749
1400.25,147.5913,96.847,106.1995,86.8989
1400.5,147.0532,96.8503,106.4706,90.369
1400.75,147.2145,96.7988,105.2828,90.2131
1401,148.0146,96.6577,106.6677,76.3445
1401.25,149.4113,96.1579,103.6357,85.8012
1401.5,151.2519,95.2134,103.8968,82.4312
1401.75,151.6015,94.6192,105.7916,79.0689
1402,151.003,94.3571,105.5347,78.3232
1402.25,149.1605,93.8311,105.7295,74.633
1402.5,147.4791,93.1141,105.1948,74.9236
1402.75,146.1384,92.7727,105.3744,77.7356
1403,145.5569,92.6367,102.4197,80.8196
1403.25,146.0178,93.0243,105.6608,76.6754
1403.5,146.8621,93.6224,105.2793,76.7527
1403.75,147.6285,93.8386,104.0095,78.2137
1404,148.1999,93.947,97.4058,90.1539
1404.25,148.6258,92.7582,100.2731,84.1542
1404.5,148.591,91.3346,98.6248,86.9118
1404.75,148.432,89.3587,97.8389,89.3816
1405,148.1183,87.3306,97.8818,92.8666
1405.25,148.2546,88.2443,97.5797,90.2769
1405.5,148.8435,89.2269,97.7419,90.8341
1405.75,150.3117,90.3981,97.8841,91.5142
1406,149.9086,91.7135,100.0844,92.037
1406.25,148.6403,94.1542,97.6335,94.3513
1406.5,146.3902,95.9791,97.5917,94.3436
1406.75,146.1295,95.0032,97.899,94.1548
1407,147.193,93.8139,118.6607,91.3646
1407.25,147.8204,91.9739,105.4286,89.8308
1407.5,148.4176,89.7839,110.4608,92.0146
1407.75,148.9794,86.8282,114.9713,93.9137
1408,150.2399,83.4158,125.0662,87.0211
1408.25,151.4297,79.2597,120.9848,89.4336
1408.5,152.2847,75.8199,123.0235,92.1992
1408.75,152.6206,73.2658,124.5906,93.3898
1409,152.6748,71.8971,123.298,88.1502
1409.25,152.2347,71.65,123.7474,82.9015
1409.5,151.5183,73.5747,123.1006,86.3729
1409.75,150.649,77.0691,123.5529,88.6996
1410,150.3074,81.863,120.1812,84.663
1410.25,149.1341,87.3653,121.893,87.8765
1410.5,147.0309,90.0052,120.7147,88.1363
1410.75,143.5588,91.4978,119.9026,87.2615
1411,140.3816,90.6565,125.8345,87.0392
1411.25,138.0905,89.159,122.213,84.1241
1411.5,136.6326,87.7497,123.4412,86.0707
1411.75,136.2648,86.3562,123.3847,87.0305
1412,139.3537,86.667,149.8733,86.5682
1412.25,144.5466,87.1382,132.2688,87.5988
1412.5,150.8625,90.4707,138.8981,88.5819
1412.75,154.7295,93.6505,145.8357,88.0395
1413,156.9221,92.6261,145.8125,85.4238
1413.25,157.3395,91.6747,149.352,84.6022
1413.5,155.6078,91.289,148.7383,82.4009
1413.75,153.5974,90.818,147.9803,83.3424
1414,151.4339,89.9608,130.8147,87.8286
1414.25,148.9314,89.9157,141.4531,81.8618
1414.5,146.0363,92.3403,137.4852,76.7992
1414.75,142.0118,94.2498,134.1225,81.4321
1415,140.0199,95.0351,119.4696,79.9259
1415.25,139.1968,94.977,127.5916,86.7938
1415.5,138.5645,93.5478,124.395,84.9536
1415.75,138.6323,92.0779,121.2389,82.403
1416,139.4042,90.5579,125.7975,88.2773
1416.25,140.1078,89.356,119.8088,84.5384
1416.5,139.4182,88.4544,121.1884,88.8175
1416.75,136.2557,87.42,124.1408,88.711
1417,132.7571,86.2898,126.4546,90.1863
1417.25,129.3587,84.7467,125.5058,85.5904
1417.5,126.631,82.9791,125.6041,84.0401
1417.75,125.7031,82.1441,126.2855,87.5666
1418,125.93,81.6818,122.5839,86.9219
1418.25,128.2966,82.7972,125.8617,89.9198
1418.5,125.3428,84.3547,124.9556,89.1734
1418.75,117.3135,84.5648,123.5862,87.2813
1419,105.7605,84.533,126.4691,89.8381
1419.25,102.0747,84.6008,122.1216,89.3923
1419.5,111.9944,84.6779,122.3326,90.4451
1419.75,124.3575,84.7379,123.5284,89.4368
1420,134.3441,84.8405,138.3666,88.6625
1420.25,134.5695,85.7955,131.9483,91.8701
1420.5,137.3564,86.9095,135.7649,91.6281
1420.75,141.2911,89.252,137.1763,89.2848
1421,143.8091,91.4346,137.0741,87.1995
1421.25,144.7365,92.8953,139.2387,89.3076
1421.5,144.2245,94.4039,139.5301,89.2468
1421.75,143.302,96.0579,138.9908,88.7751
1422,142.1273,97.0786,129.7857,85.6557
1422.25,140.5817,96.7203,133.1976,85.1237
1422.5,139.5139,96.2762,130.7203,85.2497
1422.75,138.755,95.6931,130.2235,86.132
1423,138.6107,95.2601,128.1209,92.7589
1423.25,138.5071,95.0118,129.4309,84.8409
1423.5,138.4321,93.8779,128.6847,87.0207
1423.75,138.4324,91.9096,127.3903,89.702
1424,138.4326,90.8098,147.9255,94.8683
1424.5,137.8109,89.7311,136.2203,94.7039
1424.75,136.81,89.0576,142.1543,93.4866
1425,135.2688,89.1052,178.5947,98.2723
1425.25,134.4451,89.441,153.4727,96.3054
1425.5,134.084,89.5697,160.8481,98.3683
1425.75,134.6196,89.6402,170.7277,99.9216
1426,135.2374,91.0623,186.928,101.5283
1426.25,135.9353,92.7293,183.7201,96.8599
1426.5,136.9474,93.3438,186.3958,96.4355
1426.75,137.2917,93.8578,185.7523,97.1978
1427,137.0928,92.6484,203.7908,97.3852
1427.25,135.7939,91.4383,190.5549,103.2237
1427.5,135.0838,90.9999,195.1926,98.9343
1427.75,135.2418,90.6432,201.1851,96.5127
1428,135.6268,90.9392,194.659,98.4487
1428.25,135.8515,91.2533,201.8821,97.3045
1428.5,135.5369,91.6516,199.7343,95.8964
1428.75,134.9525,91.5098,197.2697,96.215
1429,134.3512,89.6886,175.9298,98.7346
1429.25,134.3743,88.4889,191.8556,99.9091
1429.5,134.0205,88.6761,187.7167,100.6843
1429.75,133.3761,89.0156,181.8263,100.1658
1430,132.8962,89.6082,149.6151,94.8224
1430.25,132.0449,90.0135,170.0254,98.3251
1430.5,130.6911,90.182,163.2113,98.4841
1430.75,129.0158,89.4594,155.217,97.0062
1431,127.9856,87.8732,151.9882,106.7214
1431.25,128.6973,86.7367,147.1004,97.1442
1431.5,129.9935,85.9342,146.4223,100.9294
1431.75,131.445,85.6258,148.1014,103.9183
1432,132.4593,85.5953,179.3983,105.2809
1432.25,132.6122,86.3602,158.6931,106.2376
1432.5,132.1361,87.4561,165.8255,105.2498
1432.75,131.7065,87.7419,173.5006,105.2253
1433,131.8652,87.7888,179.6219,89.5369
1433.25,132.7766,88.4787,183.0512,103.376
1433.5,134.2672,89.2926,184.3144,101.2755
1433.75,135.3741,90.295,182.5757,94.9803
1434,135.3805,91.3173,158.2365,87.1249
1434.25,133.5639,92.4081,175.1499,92.5366
1434.5,130.9127,93.5011,169.8581,94.4369
1434.75,127.4206,94.6017,163.5474,89.9973
1435,125.9918,95.2661,159.4028,90.6533
1435.25,125.8472,92.1282,154.1613,90.3705
1435.5,119.1574,89.105,153.2854,92.4421
1435.75,111.5003,86.6453,156.343,91.1735
1436,102.6701,84.3129,164.7959,97.7524
1436.25,103.9651,82.3945,162.4653,91.7516
1436.5,107.032,81.2271,164.4706,93.1706
1436.75,111.0268,81.8018,165.1901,95.1301
1437,114.5354,82.2896,169.7723,95.0601
1437.25,118.1668,82.628,163.0542,101.2589
1437.5,123.1802,82.4701,163.2393,101.2341
1437.75,128.241,81.6636,165.743,97.454
1438,133.2152,81.5227,188.3666,93.0547
1438.25,134.9191,82.0486,175.6277,93.8434
1438.5,135.6021,82.1322,180.4586,93.7614
1438.75,135.1112,81.8762,184.0701,94.4456
1439,132.5594,81.0296,201.0694,96.9447
1439.25,129.9525,79.8387,193.4745,90.5612
1439.5,127.7283,77.3118,197.2828,92.829
1439.75,125.736,74.2066,199.5603,97.0495
1440,124.099,71.2142,183.0581,95.6239
1440.25,123.6827,68.2566,201.6783,95.5135
1440.5,124.9252,69.1245,198.982,93.4802
1440.75,127.2096,70.7748,192.4342,91.3159
1441,129.775,72.8623,154.7119,100.2915
1441.25,131.9463,75.0003,170.4037,100.8347
1441.5,133.6876,78.6763,161.6874,100.9917
1441.75,135.2025,82.3113,157.5117,100.79
1442,136.2581,82.5095,149.2253,98.0914
1442.25,136.4637,82.7877,153.4901,99.8339
1442.5,135.8857,83.8303,152.2972,100.2876
1442.75,135.195,84.6573,151.1375,100.4537
1443,134.9904,84.3584,149.3359,101.512
1443.25,135.6819,84.2113,146.4595,96.6611
1443.5,136.9524,84.5814,145.197,100.1871
1443.75,139.0577,84.7213,145.6313,102.7019
1444,139.1068,84.3061,173.9144,107.6115
1444.25,137.0292,84.0841,156.7118,101.1672
1444.5,133.9843,84.207,162.9909,103.101
1444.75,131.6239,84.7143,168.0453,105.1931
1445,130.671,85.7411,199.2413,112.4496
1445.25,129.5458,85.8204,180.6884,109.8654
1445.5,128.7853,84.9189,187.8298,111.8542
1445.75,129.5458,84.788,195.3773,112.8112
1446,130.3891,85.2687,180.4577,114.5251
1446.25,131.2573,83.5823,199.0572,113.3021
1446.5,131.8642,80.5879,195.766,115.3928
1446.75,132.5335,80.6297,189.0786,115.6892
1447,133.2642,82.0376,125.8536,117.1437
1447.5,133.9463,80.7277,155.86,107.4188
1447.75,134.1882,80.3765,138.577,110.4611
1448,133.1281,80.1533,115.2928,109.5535
1448.25,131.2306,80.2517,118.0355,109.3966
1448.5,127.5427,80.3906,114.3336,96.0289
1448.75,120.7983,81.0978,115.0366,100.2499
1449,112.3073,81.8904,115.5794,110.9681
1449.25,103.7009,85.4907,115.0737,109.2724
1449.5,101.5665,88.5418,115.2935,107.0551
1449.75,106.6617,85.7854,115.9779,108.7642
1450,114.792,83.3509,109.0604,101.0575
1450.25,121.8713,82.7054,114.0404,107.2963
1450.5,125.7376,81.756,112.0738,103.279
1450.75,131.0307,79.7209,109.6591,102.1231
1451,136.7437,78.8655,109.537,108.71
1451.25,141.7272,80.9732,110.3537,101.4917
1451.5,143.9671,82.5262,110.9147,102.2778
1451.75,144.0522,83.0531,110.7166,105.8356
1452,144.6729,83.2292,102.6504,106.4167
1452.25,146.0119,82.9146,107.3456,108.2182
1452.5,148.4314,83.1467,105.6125,107.5373
1452.75,149.2742,83.9637,104.3497,106.2049
1453,149.7974,84.7974,100.2819,120.0122
1453.25,150.4658,85.6447,100.5058,110.5785
1453.5,150.7014,85.1921,99.407,114.7402
1453.75,150.688,83.9267,99.3694,118.9015
1454,150.4783,83.2421,103.2552,113.3756
1454.25,150.1269,82.829,102.1534,116.4178
1454.5,149.6238,82.4689,103.0528,114.3918
1454.75,149.2341,82.1267,102.9763,114.2869
1455,148.9132,83.6365,104.4615,117.2612
1455.25,148.7128,85.5703,103.8891,111.6759
1455.5,147.7246,85.3934,104.2389,112.1416
1455.75,146.2236,84.9281,104.3064,114.2966
1456,143.4529,83.9024,100.8857,110.0341
1456.25,141.0159,82.8362,104.7032,120.7264
1456.5,138.8299,81.0753,104.1841,117.5574
1456.75,139.721,79.5423,102.9173,111.1798
1457,141.4581,80.7057,84.4539,110.5067
1457.25,144.3803,81.5614,98.1064,110.8217
1457.5,146.7697,80.5865,93.9343,112.0781
1457.75,149.0393,80.5778,88.4079,113.462
1458,151.2918,84.2097,87.8036,108.2189
1458.25,152.1329,86.367,82.0212,106.74
1458.5,152.2338,84.6499,82.153,106.8189
1458.75,152.2335,84.1685,84.7527,107.3318
1459,151.3647,86.069,91.5611,110.8185
1459.25,149.6051,85.3506,91.2866,109.1087
1459.5,146.7579,80.8246,92.9762,108.6231
1459.75,144.0732,77.3545,92.9586,108.3363
1460,141.9366,75.0588,86.1791,105.0845
1460.25,139.7248,72.8237,88.8568,112.8365
1460.5,137.7717,70.6404,87.2204,111.5494
1460.75,137.2697,70.9894,86.59,109.6708
1461,137.4714,72.9897,82.8321,103.2547
1461.25,138.1805,73.635,85.9737,101.8551
1461.5,139.0619,73.6165,85.0642,103.0321
1461.75,139.3737,73.0898,83.4984,103.728
1462,138.8865,72.3818,87.5751,105.7501
1462.25,139.2971,69.7313,82.9998,102.4539
1462.5,140.1514,66.6044,84.0734,101.0387
1462.75,141.794,66.3426,85.9824,101.793
1463,144.3426,66.5129,91.2104,119.5002
1463.25,147.2077,69.2636,88.8776,111.338
1463.5,148.689,72.1917,89.9297,118.8406
1463.75,149.2279,76.6884,90.7533,121.4597
1464,148.8402,81.0049,93.7859,123.7587
1464.25,147.7941,82.8516,91.3347,119.3992
1464.5,146.8326,84.5168,92.0746,120.6873
1464.75,146.1444,84.9948,93.3702,122.1665
1465,146.9564,85.3322,97.0015,126.8242
1465.25,148.1562,85.1016,93.4113,122.4069
1465.5,148.9106,85.8643,93.9495,119.6984
1465.75,149.4264,89.389,95.303,122.327
1466,149.7812,92.3846,100.5113,122.0095
1466.25,150.4893,94.3082,99.0064,124.7506
1466.5,151.1173,95.3872,100.0174,121.0013
1466.75,151.6381,95.1798,100.15,121.1679
1467,152.8756,92.4838,88.4678,105.2824
1467.25,154.3315,86.8929,101.0737,118.903
1467.5,156.0313,82.2077,98.8384,115.4018
1467.75,156.9144,78.3316,94.157,110.2917
1468,157.3034,76.5891,68.0099,101.2845
1468.25,156.6766,76.3042,81.902,107.5459
1468.5,154.8112,79.1514,76.0358,109.3259
1468.75,151.7789,83.6119,70.7748,105.3503
1469,149.0243,87.2682,69.949,100.0258
1469.25,146.6849,90.6209,67.3927,96.634
1469.5,145.0789,93.8787,68.0564,93.4256
1469.75,143.9012,97.1116,69.8165,96.3744
1470,142.9906,97.6825,63.5725,108.8969
1470.25,142.6853,97.8121,68.6959,105.8318
1470.5,140.2814,96.9569,66.9183,109.6421
1470.75,136.4401,96.0204,64.6966,108.8411
1471,129.9884,94.0836,64.7224,114.6779
1471.25,121.8054,92.2819,63.3729,110.4881
1471.5,111.3988,92.9518,63.6123,112.3973
1471.75,103.7004,93.5543,64.2196,114.756
1472,99.9574,93.6689,66.0807,113.0761
1472.25,105.5329,94.0377,65.1382,111.8573
1472.5,115.84,95.5087,65.4575,111.4564
1472.75,128.1922,96.5669,65.6967,113.2307
1473,139.9153,96.4085,68.6613,107.3589
1473.25,148.486,96.6797,66.5842,111.5405
1473.5,154.2108,97.8668,66.9742,108.869
1473.75,154.735,97.8694,67.2711,105.5555
1474,154.9296,95.9811,68.8285,117.204
1474.25,155.0961,96.5196,70.9433,111.4076
1474.5,154.8992,100.011,71.5458,112.1422
1474.75,154.3764,101.4318,70.7861,111.779
1475,152.9402,100.9182,68.8879,116.1751
1475.25,150.7428,101.7068,65.9045,124.0105
1475.5,148.0809,103.427,65.1127,120.1423
1475.75,145.9019,101.9118,66.0319,114.5858
1476,144.5536,98.6459,82.7135,110.6538
1476.25,144.227,97.5911,73.2899,118.3892
1476.5,145.601,97.4188,76.9251,117.3909
1476.75,146.606,97.3105,79.9516,116.1712
1477,146.014,97.2202,87.269,113.5427
1477.25,144.6016,97.6934,85.2665,106.0017
1477.5,142.9957,98.2687,86.8265,110.3168
1477.75,142.5512,98.5699,87.6066,113.9511
1478,142.5984,98.8447,87.6781,109.3444
1478.25,143.071,97.8459,86.0581,113.1461
1478.5,143.6696,96.8373,85.9409,112.7974
1478.75,143.9992,96.2217,86.6737,111.8862
1479,143.8628,95.3265,95.246,104.3956
1479.25,142.9011,92.1761,88.8925,106.8517
1479.5,141.4087,89.1372,90.7741,104.4673
1479.75,138.7255,86.619,93.1685,103.3482
1480,136.7984,84.2415,100.0682,108.5402
1480.25,135.4874,82.3042,97.0813,105.1066
1480.5,137.8791,81.4694,98.5655,105.3623
1480.75,140.1267,83.1108,99.7828,106.484
1481,142.2046,84.2357,94.7312,115.0445
1481.25,141.9896,84.4962,99.6488,111.9711
1481.5,142.011,82.8232,98.3463,116.5866
1481.75,143.3737,78.689,96.3795,117.1907
1482,144.1244,74.8968,92.0157,114.3765
1482.25,144.8112,71.4388,93.321,112.0193
1482.5,146.7363,68.8909,92.2027,108.5196
1482.75,149.077,67.0245,91.3015,110.3382
1483,151.7619,68.4356,96.0887,111.4361
1483.25,152.8026,71.7088,93.9255,114.3355
1483.5,153.4083,72.9534,95.1539,113.018
1483.75,153.4086,73.3434,95.8808,112.1743
1484,151.4029,75.1973,94.5607,100.0539
1484.25,148.661,77.4895,95.9168,102.103
1484.5,145.0786,79.3872,95.4747,91.5302
1484.75,143.6634,81.2072,94.8361,95.2547
1485,143.4158,84.627,98.541,108.4889
1485.25,141.7115,88.2218,94.5482,107.1859
1485.5,139.4528,88.5619,95.5445,113.919
1485.75,136.568,88.7334,97.2672,110.8972
1486,134.9021,87.1986,97.0113,115.8643
1486.25,133.6053,85.6648,99.4933,111.6965
1486.5,132.7968,84.1401,99.2969,114.4663
1486.75,133.2206,82.7509,98.282,114.8434
1487,134.2298,82.0474,97.3834,116.0085
1487.25,135.9259,81.8085,95.5593,119.2962
1487.75,139.7186,84.646,95.9295,118.0131
1488,141.4189,86.7005,101.6077,116.1792
1488.25,142.2733,87.7212,99.4275,116.0282
1488.5,141.8289,86.9273,100.8228,116.3537
1488.75,140.7261,87.423,101.7659,117.1328
1489,139.4135,89.6353,101.6344,105.674
1489.25,137.9128,90.3784,100.6861,113.3183
1489.5,137.2324,89.6231,100.456,110.8306
1489.75,137.1335,90.2372,100.7027,108.649
1490,138.9859,91.9222,102.3155,90.0879
1490.25,140.2321,92.2827,103.0359,102.2183
1490.5,140.8226,91.8559,103.6662,98.0779
1490.75,141.3585,91.9284,103.7708,93.6386
1491,141.9547,92.2217,94.4866,92.8703
1491.25,142.6952,94.7518,99.8025,86.8034
1491.5,142.3947,97.9908,97.5602,85.6282
1491.75,141.5279,96.5478,95.5003,84.8466
1492,139.605,94.1144,90.6157,103.5246
1492.25,137.2014,94.6636,94.1744,101.7002
1492.5,134.4324,95.5759,93.0222,101.4669
1492.75,131.8978,92.1098,91.3098,101.2979
1493,129.8668,88.5361,95.2429,108.2494
1493.25,128.5759,88.5399,90.5968,104.9443
1493.5,129.2248,88.3945,91.771,101.2456
1493.75,130.4359,86.7345,93.7321,100.0419
1494,132.0907,85.783,95.1837,120.3821
1494.25,132.9296,88.6721,96.4582,114.456
1494.5,133.3623,91.2154,96.1952,115.5906
1494.75,134.069,92.5455,94.968,117.3878
1495,135.2832,93.1295,105.2764,118.311
1495.25,137.0236,91.8678,96.3355,120.6636
1495.5,139.4943,90.1734,98.9425,117.3433
1495.75,141.5527,87.6894,102.4883,116.5691
1496,142.6069,85.7488,110.687,107.8116
1496.25,142.0207,84.5589,107.5784,113.3314
1496.5,140.7391,86.5851,108.8162,103.4105
1496.75,138.7817,92.0117,109.3751,103.037
1497,137.2229,93.219,108.1717,108.293
1497.25,135.9543,91.0041,112.4767,110.0242
1497.5,135.8999,89.2735,112.4624,111.2553
1497.75,136.5018,87.8419,111.3102,110.0816
1498,138.0265,86.6158,104.365,102.1076
1498.25,140.1394,85.4844,103.7873,104.5474
1498.5,141.7529,82.8995,102.3723,100.5088
1498.75,141.5001,79.831,102.8096,101.188
1499,141.3721,77.9413,104.5924,109.973
1499.25,141.3479,76.3168,106.614,100.3823
1499.5,141.7745,77.7461,106.7674,99.311
1499.75,141.731,79.582,105.6281,104.8678
1500,141.2204,83.5699,112.1991,113.0487
1500.25,140.5516,87.6268,103.6203,112.7618
1500.5,140.2642,88.4686,105.8163,114.44
1500.75,140.7555,89.2714,109.9445,112.533
1501,140.9816,89.6293,113.1855,118.1297
1501.25,141.0069,89.615,113.3173,118.96
1501.5,140.4809,87.4363,113.4777,121.9598
1501.75,140.3031,85.6874,113.0604,120.2734
1502,140.378,85.528,105.8472,121.1804
1502.25,141.8981,85.7181,113.6358,115.4416
1502.5,143.5954,86.8118,111.9616,117.1332
1502.75,145.533,87.7848,109.0206,122.7097
1503,144.9108,88.529,116.3638,122.3337
1503.25,143.9489,89.1787,102.536,114.9785
1503.5,143.3875,89.6933,105.0402,115.647
1503.75,144.0367,90.3863,110.9727,119.599
1504,145.2222,91.2748,122.8233,118.8887
1504.25,146.0176,92.7041,121.4377,124.6626
1504.5,146.266,94.5882,122.847,123.8385
1504.75,145.9936,96.1149,122.1205,122.338
1505,144.9714,97.4124,121.5384,119.2776
1505.25,143.6348,96.351,124.3543,115.215
