DEPTH,BONA0014,BONA0019,BONA0042,BONA0047,BONA0049,BONA0053,BONA0054
501.25,44.9187,60.8075,67.1863,121.7252,84.2262,111.7762,72.017
501.5,45.7189,59.9972,68.0866,123.88,85.6193,113.0707,72.054
501.75,47.5014,59.3749,69.0775,125.891,87.4314,114.2923,71.9094
502,61.6898,58.8108,78.7213,127.5617,90.9915,115.2267,71.746
502.25,52.6515,59.0241,72.2062,128.957,94.2582,116.3748,71.6722
502.5,55.667,58.5917,74.5599,130.502,96.5254,118.3596,71.6747
502.75,58.6793,58.3974,76.7828,132.1525,98.0267,120.4655,71.6161
503,75.5117,60.1464,74.5524,134.5005,97.356,123.0431,71.3508
503.25,64.8908,59.2402,78.9756,137.2761,95.8195,125.3548,70.8053
503.5,68.2063,59.7102,78.5632,140.5702,92.2076,126.6358,69.9655
503.75,71.7812,60.0683,76.723,144.1391,89.7816,127.5992,68.8734
504,82.5347,60.819,68.097,148.1408,89.7847,127.3381,67.6404
504.25,78.8515,60.2042,72.0434,152.3393,90.1038,127.0347,66.4321
504.45,80.40425,60.20795,71.0779,153.4468,90.54235,126.80185,65.93355
504.75,82.8948,60.3521,68.4662,156.0021,91.7536,126.158,64.7952
505,82.331,57.8996,66.0684,154.0134,92.3668,125.956,64.5866
505.25,82.0119,61.0753,67.9593,150.9085,92.3405,125.6391,64.8058
505.5,81.3918,60.8185,67.7389,145.7335,91.4634,124.8863,65.338
505.75,81.6109,60.0166,67.3161,140.0034,89.5105,123.8898,65.9758
506,79.5232,50.3984,62.9232,134.7159,86.3085,121.973,66.5504
506.25,82.4058,55.7724,64.886,129.524,84.6992,119.8336,67.0477
506.5,82.0957,53.6208,63.8132,126.6046,84.7054,116.8574,67.594
506.75,81.0335,51.7167,63.1852,124.0676,84.4895,113.7526,68.3305
507,74.4409,50.2867,62.7533,122.1638,84.0767,110.1671,69.2533
507.25,77.9691,49.5026,63.154,120.3387,84.1602,106.5963,70.1901
507.5,76.3889,49.5982,63.5722,117.4582,84.6276,103.0804,70.8766
507.75,75.2761,49.8087,63.2439,114.4902,84.2917,99.7719,71.0564
508,69.732,53.0925,58.099,110.3592,83.4145,97.2318,70.598
508.25,73.6184,50.8166,61.2946,106.1762,81.5929,94.7831,69.588
508.5,72.8032,51.4662,59.9241,102.6869,79.2194,92.6707,68.3078
508.77,68.3448,55.0018,57.8463,49.00355,79.5314,89.2838,66.7447
509,65.2573,57.8114,56.8769,98.0071,80.0068,88.0748,66.3659
509.25,68.3302,54.1091,57.9071,96.7935,79.5005,85.7605,66.224
509.5,67.105,55.3888,57.7503,96.1942,78.3653,83.8247,66.6598
509.75,66.1125,56.6363,57.6166,95.5371,78.6435,82.2123,67.3983
510,66.3536,62.1945,57.8592,94.3096,79.4387,81.7736,68.0284
510.25,65.0438,58.9737,55.9653,93.0689,77.5718,81.6538,68.2129
510.5,65.2088,60.1073,56.0501,91.7367,74.891,82.6863,67.8507
510.75,65.6885,61.198,56.3605,90.4535,72.4633,83.9707,67.0854
511,67.4563,73.418,68.7239,89.4288,70.099,86.1611,66.2151
511.25,67.3083,63.8199,59.8264,88.5652,68.8954,88.2568,65.5294
511.5,68.4335,66.8193,62.855,88.3754,67.9242,90.0135,65.1548
511.75,68.3114,69.9627,65.8224,88.4141,68.5947,91.4618,65.0126
512,67.584,81.0016,72.9219,89.2324,69.5174,91.8119,64.9173
512.25,66.8123,76.7927,70.5484,90.0303,71.3586,92.0395,64.7318
512.5,66.2922,79.9942,71.8125,90.7704,73.3011,91.8329,64.4519
512.75,66.6738,81.8884,72.4356,91.5612,73.2473,91.6133,64.178
513,70.9414,76.0129,69.3607,92.4741,73.0531,91.3477,64.0438
513.25,69.1124,79.8599,72.4812,93.1023,70.9787,90.8188,64.1567
513.5,71.0027,78.1807,71.9017,93.1473,68.8455,89.3662,64.544
513.75,71.4065,76.7927,70.7111,92.8066,67.6142,87.6408,65.1062
514,68.7382,78.3994,62.5455,91.7851,66.4669,84.9632,65.651
514.25,70.028,75.702,67.7271,90.8634,67.5595,82.389,66.0062
514.5,68.8528,76.3627,65.9748,90.0941,68.818,80.1741,66.1171
514.75,68.5432,77.1998,64.1198,89.3597,72.3144,78.3587,66.0568
515,71.7805,78.2896,61.8574,88.6717,75.8174,77.925,65.9518
515.25,69.0755,79.1239,61.0846,88.2941,79.3775,77.771,65.915
515.5,69.4956,78.8807,60.8616,88.2769,82.8396,78.5793,66.0084
515.75,70.4753,78.6114,60.8625,88.0664,85.6804,79.6138,66.1868
516,83.3903,75.7006,63.1614,87.6598,88.1373,81.4225,66.3031
516.25,74.0349,77.733,62.8047,87.2107,88.72,83.5823,66.2039
516.5,76.8403,76.7066,63.6006,86.7242,88.4717,86.9387,65.7993
516.75,80.0097,75.9428,63.8006,86.6104,84.9754,90.4733,65.082
517,93.953,74.647,56.3044,86.7851,81.1217,94.612,64.1482
517.25,86.1596,75.51,61.8732,88.0561,76.1198,98.5241,63.1718
517.5,88.575,75.4209,60.1361,90.0655,71.2365,101.6709,62.3454
517.75,91.2026,75.181,58.2438,91.9172,66.6719,104.481,61.8485
518,98.9848,72.6038,50.5498,93.6769,63.4096,106.1597,61.8042
518.25,95.8032,74.1123,54.7194,94.5156,63.1183,107.5,62.2514
518.5,97.1334,73.5763,53.1663,94.8905,63.8742,107.7086,63.1894
518.75,98.1496,73.0657,51.6901,94.4408,66.6772,107.5174,64.6359
519,93.0792,74.3991,53.4964,93.6355,70.1357,105.9952,66.6308
519.25,98.8394,72.4305,50.216,92.2167,74.7003,104.2356,69.1977
519.5,98.1293,72.8064,50.6752,90.5738,78.0075,101.689,72.2434
519.75,96.0097,73.3987,52.0291,89.3361,79.4735,99.2955,75.4416
520,80.5608,77.1904,57.2842,88.2223,80.4078,97.4067,78.2688
520.25,89.7295,75.3679,55.0258,87.408,80.664,95.6922,80.2188
520.5,86.139,76.2772,56.2369,86.6686,81.3964,94.5497,81.0165
520.75,83.1712,76.9516,57.3787,86.855,82.6591,93.3762,80.7133
521,72.7719,75.5793,52.5344,87.2262,85.1979,92.1012,79.6142
521.25,78.4686,77.3037,56.9918,88.1345,88.9783,90.9157,78.0491
521.5,76.6734,77.1866,55.7699,89.125,92.2113,90.0213,76.1851
521.75,74.7572,76.7104,54.3433,89.8979,94.9807,89.4009,74.0706
522,64.618,67.8881,43.9814,90.647,96.0424,89.6675,71.8116
522.25,70.6434,74.11,50.5354,90.4113,95.848,90.0862,69.6698
522.5,68.433,72.029,48.3641,90.1068,93.7542,90.9945,68.0101
522.75,66.4583,69.9536,46.1763,90.1423,90.4504,91.9413,67.1186
523,61.7779,64.2924,41.5258,90.1906,86.9447,93.0113,67.0116
523.25,63.3702,66.2438,42.7377,91.0632,83.3282,94.3522,67.4241
523.5,62.4601,65.3484,41.6756,91.9532,80.7175,96.5581,67.9978
523.75,61.993,64.6483,41.4739,93.3146,78.5798,99.1117,68.4952
524,71.1572,62.9053,46.872,94.6263,77.6664,102.7702,68.8902
524.25,62.9212,63.9413,42.4396,95.2732,77.2413,106.1714,69.2499
524.5,64.8365,63.5985,43.6975,95.8786,76.5114,108.7585,69.5516
524.75,67.7216,63.2536,45.4649,96.1226,75.6797,110.5426,69.6729
525,85.2031,61.511,50.0167,96.3877,75.9741,109.7983,69.5287
525.25,74.6661,62.5568,48.0171,96.7852,76.5783,108.5134,69.1987
525.5,78.2167,62.208,48.8788,97.1757,77.8715,105.5342,68.9114
525.75,81.7225,61.8593,49.6485,97.5323,79.3171,102.5311,68.9177
526,93.568,60.9774,52.2069,97.9412,80.4149,99.4538,69.3697
526.25,87.9871,61.1671,50.3758,98.5535,81.4531,96.6387,70.2338
526.5,90.3775,60.8308,50.9102,98.8778,81.8956,94.6379,71.2581
526.75,92.1478,60.7171,51.4948,98.2798,82.2633,93.0857,72.0774
527,102.5451,65.3293,53.26,97.64,82.6249,92.9206,72.3602
527.25,95.6726,61.7431,52.7754,96.8878,82.9861,93.0961,71.8836
527.5,98.163,63.3506,53.1739,96.3365,86.4123,94.3202,70.5526
527.75,100.4198,64.6196,53.2967,96.2417,89.9743,95.4355,68.4717
528,100.4624,69.4276,52.4365,96.1797,88.4591,96.2178,65.934
528.25,103.7613,66.2998,52.8972,96.1815,86.9003,96.7843,63.3287
528.5,104.4665,67.6976,52.4576,96.1293,85.1968,96.6922,61.022
528.75,103.0579,68.8015,52.4337,95.9864,83.3405,96.5917,59.268
529,85.7456,74.9713,52.8652,95.5516,79.159,96.4651,58.1975
529.25,96.7488,70.0786,52.5456,94.691,75.4222,96.3128,57.864
529.5,92.4081,70.7697,52.6503,94.0615,75.8595,96.0827,58.2211
529.75,88.856,72.2441,52.7462,93.7259,76.4153,95.7271,59.0486
530,79.4506,71.8872,53.3813,93.7648,77.7575,94.9938,60.0154
530.25,83.5139,76.1287,53.0061,94.2193,78.7663,94.3069,60.7582
530.5,81.7736,74.796,53.1062,94.1049,78.0952,93.7592,60.944
530.75,80.4858,73.3951,53.1879,93.4388,77.2228,93.3044,60.398
531,76.3192,71.1296,51.1474,91.9971,75.5466,93.1268,59.2274
531.25,78.6498,70.3108,53.5626,89.8986,74.122,92.8279,57.7971
531.5,77.9797,68.6277,53.0216,87.9556,73.5162,92.1687,56.6085
531.75,77.1843,68.5982,52.3402,86.1274,73.394,91.2937,56.124
532,66.5672,78.7588,51.4079,85.3881,74.5814,89.7811,56.5757
532.25,74.7471,73.4726,50.3558,85.3484,76.0044,88.2828,57.8802
532.5,72.7818,75.5261,50.1892,86.5633,77.9659,86.8267,59.7098
532.75,69.9227,77.3315,50.584,88.4763,79.5728,85.6645,61.6145
533,65.5068,81.6651,53.5869,90.7819,80.4883,85.3639,63.2179
533.25,65.3797,80.2213,52.6002,93.2756,82.2769,85.2908,64.3688
533.5,65.3947,81.7367,53.9202,95.1586,85.5291,85.8815,65.0341
533.75,65.4418,82.3657,53.8649,96.7922,87.938,86.3142,65.1608
534,56.5117,72.1135,50.4545,97.9031,89.1253,86.2877,64.6837
534.5,62.8748,77.6186,51.2976,99.4554,92.3938,85.2753,62.2489
534.75,60.0322,74.9362,50.7961,99.9829,92.0552,84.7888,60.8329
535,57.045,67.5249,49.0741,99.6732,89.371,85.1759,59.7164
535.25,55.3051,69.9422,50.312,99.2215,87.7976,86.0664,59.0376
535.5,55.3751,68.725,50.1831,97.5387,87.2815,88.3999,58.7264
535.75,56.0449,67.8653,50.0625,95.7239,85.6639,90.7379,58.583
536,62.7145,68.0198,43.6068,93.037,83.1344,93.0889,58.506
536.25,58.5968,67.3629,47.8648,90.3053,82.2565,95.0257,58.6062
536.5,60.4521,67.458,46.2811,87.8245,82.566,95.7856,59.0274
536.75,61.7394,67.6614,44.7535,85.4539,81.253,96.1635,59.7541
537,61.1652,70.3401,42.0875,85.2649,78.93,95.4607,60.5159
537.25,62.8017,68.7048,42.7157,85.2397,78.0859,94.4781,61.0038
537.5,62.4016,69.8534,42.3572,86.7481,78.0343,92.7068,61.1393
537.75,61.8303,70.4708,42.1478,88.1165,77.8411,90.8754,61.0912
538,61.03,63.9005,42.3011,88.659,77.5831,88.8751,61.0681
538.25,61.0076,69.4852,41.985,89.0542,77.8084,87.1552,61.1561
538.5,61.1276,67.6184,41.8622,88.8346,78.2214,86.2188,61.2771
538.75,61.115,65.7563,42.0541,88.4291,77.348,85.8362,61.262
539,59.7104,58.62,43.5673,87.44,76.0574,86.9942,60.9999
539.25,60.78,62.106,42.5598,86.6101,74.9789,88.7775,60.6007
539.5,60.4399,60.3959,42.8572,86.1698,73.9568,92.293,60.3233
539.75,60.0805,59.1745,43.3062,86.2416,73.9051,96.166,60.3913
540,58.4443,57.1886,42.3025,87.3156,74.0601,101.025,60.8428
540.25,59.1428,58.0038,43.5207,88.6163,74.1262,105.6378,61.4743
540.5,58.4677,57.3041,43.1646,90.2771,74.1778,109.5745,61.9533
540.75,58.3142,56.9884,42.56,91.9866,72.0978,112.7226,62.092
541,58.6679,61.007,44.7863,93.7593,69.7645,113.7145,61.9336
541.25,58.4835,57.7445,42.1731,95.181,69.1661,113.7306,61.7112
541.5,58.4735,58.7745,42.7745,96.2271,68.7014,111.0895,61.7153
541.75,58.5478,59.8564,43.5013,96.6273,68.933,107.9508,62.1083
542,59.3557,61.43,47.5815,96.458,69.1911,103.4629,62.8398
542.25,58.8365,61.8944,45.932,95.4414,73.0033,99.2361,63.6201
542.5,59.0316,62.4364,46.677,93.8106,76.8183,95.7141,64.1767
542.75,59.2006,62.3454,47.2449,91.669,80.4836,92.7141,64.4345
543,61.8848,62.2478,48.5566,89.2248,84.2544,91.1175,64.506
543.25,59.8842,60.6179,47.9274,87.3172,89.4894,89.8684,64.6276
543.5,60.6143,59.9393,48.2793,85.6663,94.5225,89.5497,64.9441
543.75,61.2697,60.3775,48.4436,85.6533,97.7746,89.2638,65.3089
544,64.145,70.8968,49.772,86.2626,100.766,89.0652,65.4576
544.25,62.3731,64.3575,48.669,87.3605,102.108,88.6637,65.3395
544.5,62.7931,66.7718,48.8121,88.602,103.3579,87.7233,65.1495
544.75,63.4148,68.9705,49.1498,89.121,104.1627,86.7623,65.0911
545,67.2576,85.2772,54.7698,89.4829,104.6529,85.7469,65.2554
545.25,64.9564,73.5954,51.0207,89.5575,103.9303,84.9146,65.4883
545.5,65.8116,77.2614,52.3556,89.5892,103.4683,84.5645,65.4979
545.69,66.18705,79.19985,53.0682,89.65265,103.64895,84.4492,65.3365
545.75,66.5625,81.1383,53.7808,89.7161,103.8296,84.3339,65.1751
546,69.7849,86.8693,56.468,89.8516,103.1965,84.417,64.64
546.25,68.3598,88.2299,55.5378,90.5885,99.9444,84.6112,64.1957
546.5,69.6801,89.7193,55.8106,91.331,97.1721,85.0959,64.1398
546.75,69.9999,89.4008,55.9933,91.0476,95.4686,85.705,64.5722
546.86,70.5968,83.87725,61.75995,90.8771,94.4923,86.1712,64.88935
547,71.1937,78.3537,67.5266,90.7066,93.516,86.6374,65.2065
547.25,69.8274,84.3924,57.3371,89.5074,91.0898,87.3801,65.6407
547.5,70.0074,81.9816,59.8757,88.3705,88.8594,87.6317,65.6678
547.75,70.5136,79.9432,63.105,87.7317,86.9493,87.404,65.4235
548,71.2272,75.1281,79.9361,87.2936,85.6161,85.9404,65.2837
548.25,71.7172,76.9109,71.524,87.9119,85.0999,84.1048,65.6616
548.5,72.1572,75.6437,75.1638,88.9156,83.6575,81.3141,66.6675
548.75,71.8823,75.01,77.7555,91.3876,81.0765,78.5417,68.1728
549,67.3641,76.7424,77.2707,93.8049,79.9905,75.8161,69.8973
549.25,70.1932,75.3453,80.3346,96.0637,80.5034,73.4944,71.6775
549.5,68.958,75.6791,80.407,97.9942,81.8467,72.2014,73.619
549.55,68.5136,75.90845,79.6774,98.5848,82.9049,71.84515,74.74435
549.75,68.0692,76.1378,78.9478,99.1754,83.9631,71.4889,75.8697
550,67.7393,78.9621,65.7863,100.035,89.6454,72.2487,78.398
550.25,67.5091,77.1687,74.9245,100.3051,98.2147,73.5835,81.0299
550.5,68.1042,77.3884,72.1693,100.4753,105.634,76.3707,83.4481
550.75,68.0843,77.9681,68.8523,100.4962,112.245,79.3545,85.2728
551,63.4381,79.638,56.8232,100.7881,115.9323,82.833,86.417
551.25,66.7822,79.5488,62.8898,101.4119,117.8422,86.1886,87.1029
551.5,65.502,79.6704,60.4602,101.4285,114.4524,89.2363,87.6587
551.75,64.4183,79.704,58.1677,100.8328,108.2912,92.1301,88.3223
552.25,63.1557,79.6871,55.6816,97.3979,95.3885,96.9594,90.0495
552.5,63.2407,79.8658,55.6059,95.0023,89.219,98.8077,90.7778
552.75,63.5715,80.6087,55.7037,92.3688,83.1758,100.2048,91.3883
553,61.5236,78.2873,59.3508,90.1197,79.348,100.4854,92.0087
553.25,63.9375,82.2998,56.8731,88.0842,76.2172,100.3229,92.9018
553.5,63.5525,81.45,57.7222,87.1614,73.9342,99.0684,94.4089
553.75,62.6688,80.1281,58.5439,86.7359,71.8693,97.6233,96.571
554,57.0557,75.196,58.1663,86.4775,71.6043,95.7105,99.0646
554.25,60.7526,76.6958,59.6025,86.278,71.7081,93.7589,101.469
554.5,60.1775,75.376,59.7355,86.4255,73.195,91.7125,103.4578
554.75,58.8209,74.8541,58.9494,86.6664,74.8985,89.7645,104.9045
555,57.334,76.9055,56.2294,86.7239,77.2768,88.0558,105.9223
555.25,56.7785,75.422,57.3966,86.7455,79.7306,86.6034,106.667
555.5,57.2786,75.5236,56.7431,86.5348,83.3186,85.7725,107.1497
555.75,57.404,76.0096,56.3007,86.2937,86.9868,85.3754,107.2626
556,56.1426,80.1822,56.8732,86.494,90.9021,86.0257,107.0398
556.25,57.0897,77.7724,56.4865,86.7262,94.8154,87.0667,106.7569
556.5,56.7546,78.6087,56.6677,87.8132,95.7686,89.0476,106.689
556.75,56.4426,79.4125,56.8173,88.9517,96.5717,91.1491,106.9006
557,54.8261,75.9488,60.974,91.2426,93.5777,93.5396,107.1853
557.25,56.2901,80.2907,56.9847,93.4859,90.4899,95.5878,107.2088
557.5,56.6702,79.7101,58.2088,95.1625,86.2052,96.8193,106.8222
557.75,56.0163,78.2725,59.4929,96.5645,82.2697,97.4791,106.1703
558,60.2061,67.039,67.4579,96.0622,81.2374,96.7808,105.47
558.25,54.7956,73.1286,62.5988,95.4114,80.7989,95.9035,104.8628
558.5,55.3656,69.7989,64.4308,94.057,83.9478,94.6024,104.3446
558.75,57.4057,67.7612,66.0277,92.8669,87.5347,93.6629,103.7274
559,79.2386,69.4592,67.1488,92.2497,93.1615,93.5754,102.8166
559.21,71.56115,68.24085,67.61765,46.12485,96.0568,93.67055,102.26575
559.5,68.0143,67.7192,68.4631,92.5832,105.3533,94.608,100.6815
559.75,73.3227,68.5313,67.8874,93.2895,110.7091,95.3032,99.91
560,101.977,73.2466,60.756,94.1874,112.862,95.6544,99.4845
560.25,89.6202,70.3329,65.6331,94.7206,113.9612,95.6983,99.3117
560.5,102.3021,71.1527,64.1002,94.6268,112.3609,95.027,99.2397
560.75,104.7674,72.1245,62.5247,94.7275,109.8651,94.1522,99.3351
561,85.2557,77.9866,53.4477,95.1013,105.4256,92.8057,99.8384
561.25,98.0633,74.6298,58.764,95.4847,102.7985,91.6078,100.8433
561.5,93.5726,76.2689,56.7253,95.8791,103.5362,90.7535,102.2027
561.75,89.3464,77.383,54.6603,95.7259,103.4537,90.1675,103.5606
562,74.6118,76.1171,54.8928,95.0519,102.0599,90.1991,104.4854
562.05,78.37785,77.08025,53.66045,94.5327,101.47125,90.17705,104.57935
562.25,82.1439,78.0434,52.4281,94.0135,100.8826,90.155,104.6733
562.5,79.5335,77.5724,52.8602,92.6899,100.005,89.9379,104.1422
562.75,77.0422,76.9279,53.4686,91.2014,98.2132,89.4126,103.1837
563,70.1556,71.5342,65.2409,89.6071,95.3225,88.1841,102.1884
563.21,71.30255,73.45505,60.91665,44.80355,94.97475,87.6335,101.85575
563.5,70.4242,74.7007,58.8208,88.5804,96.2272,86.2711,101.3929
563.75,69.9056,73.4085,61.7194,89.3114,97.1789,85.9046,101.8096
564,71.989,63.8816,87.0434,90.4678,97.5402,86.5464,102.6797
564.25,70.9158,69.3673,69.9533,91.8191,97.0372,87.1346,103.7234
564.5,71.936,66.9265,75.1906,93.2337,95.85,87.6018,104.4071
564.75,72.164,65.1128,81.1235,94.2764,93.8058,87.5355,104.1635
565,69.7735,62.1973,89.4884,95.2275,91.1731,86.2715,102.6493
565.25,71.5487,63.1022,90.5127,96.119,89.2532,84.9079,99.8824
565.5,70.9736,62.7394,92.9921,97,87.7563,83.3218,96.2926
565.75,70.3786,62.4395,91.9901,98.5781,87.5582,82.3817,92.5448
566,67.8069,61.2504,73.9738,100.2343,88.0228,82.8809,89.1165
566.25,69.4406,62.1381,84.7105,102.6643,87.7319,84.034,86.1016
566.5,69.2455,62.2452,80.3177,105.1371,87.1124,86.6381,83.361
566.75,68.6321,61.9356,76.2119,107.5088,85.3903,89.3849,80.8037
567,60.6835,61.2966,68.8201,109.818,83.2635,92.4472,78.5759
567.25,66.3838,60.9423,72.3627,110.7834,78.8646,95.2016,76.9626
567.5,64.6585,60.9714,71.0319,111.468,73.7722,97.278,76.2062
567.75,62.7239,61.0929,69.7608,109.3992,67.3507,99.1687,76.3574
568,62.675,61.976,68.0243,107.1803,60.5985,100.6523,77.2629
568.25,60.0865,61.478,68.0859,104.0451,56.2617,102.335,78.6501
568.5,60.2165,61.6396,67.8935,100.9377,52.4003,104.4524,80.3782
568.75,61.2248,61.8058,67.8615,97.9499,50.0864,106.7286,82.6121
569,61.967,61.4823,64.1066,95.3112,48.0033,109.3502,85.6841
569.25,63.1567,61.9805,67.8552,93.7934,49.1971,111.6916,89.8199
569.5,63.1517,61.8414,67.4891,93.1608,50.7354,113.4258,94.913
569.75,62.6771,61.674,65.9424,94.7403,51.6529,114.4758,100.4308
570,60.345,62.2688,60.1893,96.506,52.5304,114.0486,105.5755
570.25,61.3435,61.5643,62.2429,98.6425,52.3518,112.7857,109.5667
570.5,60.7634,61.8801,60.6088,100.4181,52.1711,109.7259,111.8504
570.75,60.48,62.1106,60.2328,101.611,54.8554,106.0962,112.2379
571,59.6837,63.5489,64.414,102.9364,57.5195,101.2462,110.9225
571.25,59.8498,62.5414,60.8197,104.4371,59.7393,96.5292,108.3176
571.5,59.1747,62.9102,61.7604,106.3776,62.2177,92.0964,104.9038
571.75,59.2436,63.2442,63.0037,108.7963,67.7413,88.3703,101.2082
572,62.4362,63.4769,67.3829,110.3851,73.2941,86.1464,97.7098
572.25,60.2072,63.8305,65.9023,111.2302,79.0758,84.7501,94.7308
572.5,60.7723,64.0927,66.6971,110.2617,84.827,85.1058,92.4541
572.75,61.5511,63.9508,67.3549,107.9566,90.4022,85.7773,90.9311
573,66.2768,63.5741,65.284,104.3797,95.3564,87.1149,90.0221
573.25,63.4049,63.1121,67.3097,100.0366,97.5245,88.0865,89.4994
573.5,64.415,62.8363,66.8541,97.4585,98.36,88.2896,89.1778
573.75,65.3617,63.0195,66.2154,95.7404,94.385,87.9525,88.9129
574,66.1881,66.4084,64.6196,98.0169,91.0205,86.4854,88.6249
574.25,65.7875,64.3723,64.5808,101.8413,89.4718,84.9161,88.2924
574.5,64.6023,65.3663,64.0562,107.6143,87.8492,83.1339,87.9295
574.75,65.0029,66.022,64.2156,113.9724,86.0423,81.7656,87.5893
575,64.7017,64.5258,70.0172,120.3391,85.4781,81.2569,87.3261
575.25,65.6495,66.4493,65.8548,126.7077,87.543,81.4126,87.1387
575.5,64.2593,66.2171,67.1889,131.0879,88.5614,82.9422,87.0537
575.75,64.1617,65.5442,68.7205,135.1596,87.6839,85.1996,87.1695
576,65.8674,62.163,70.5799,135.4377,86.9475,88.9562,87.5341
576.25,65.3423,63.7029,70.6586,135.3589,86.4314,92.6889,88.055
576.5,66.0324,63.0322,70.9284,133.6925,86.003,96.3724,88.516
576.75,66.1025,62.5319,70.7244,131.9538,85.6933,99.1291,88.6765
577,63.1756,60.9074,72.729,129.2658,84.8378,99.991,88.4438
577.25,65.8772,61.8273,70.4724,126.5781,83.3406,100.0272,87.9677
577.5,66.0072,61.517,70.9669,123.8945,83.3671,98.382,87.5666
577.75,64.8959,61.2107,71.6203,121.3618,84.9522,96.7863,87.5507
578,63.1196,61.4627,76.0694,120.0855,84.8795,95.2912,87.9966
578.5,62.6936,61.3757,74.7396,119.0435,83.3535,93.5959,88.8876
578.75,62.8745,61.5112,75.5343,119.0882,84.5925,93.1633,88.4198
579,65.2785,57.7144,74.6216,119.187,84.5123,92.9112,87.038
579.25,63.5528,60.9001,76.1957,119.0721,83.5467,92.6633,84.9311
579.5,64.0778,59.9557,75.9038,118.3243,85.3491,92.4237,82.651
579.75,64.6634,58.8825,75.332,116.93,88.7562,92.2416,80.9133
580,66.7397,52.3875,65.7003,114.0311,89.8195,92.1746,80.3609
580.25,65.7826,56.5977,73.2125,110.8561,89.7163,92.0935,81.3921
580.5,66.2327,55.5187,71.6497,107.1659,90.3382,91.9845,84.017
580.75,66.5247,54.0826,68.751,104.3251,91.2674,91.775,87.8239
581,66.0314,50.004,52.5739,102.7737,87.9732,91.3663,92.1312
581.25,66.7057,51.1286,62.0095,102.2806,83.1723,91.1278,96.2344
581.5,66.5506,50.1837,58.4216,103.1049,84.1081,91.2253,99.6918
581.75,66.3114,49.8688,55.0117,104.521,86.7409,91.3674,102.4429
582,66.0746,53.1055,49.4878,106.5438,90.4143,91.597,104.5919
582.25,65.7682,50.3236,50.9624,108.0696,94.3375,91.4607,106.2032
582.5,65.5131,50.774,50.2136,109.1758,97.9007,90.6074,107.2772
582.75,65.6895,51.7537,49.8088,109.4122,101.3959,89.6894,107.6985
583,67.7978,59.4522,51.4513,109.0455,100.1946,88.6455,107.2267
583.25,66.5439,54.9204,49.1751,108.5676,98.327,88.2739,105.6386
583.5,67.054,57.0585,48.8322,108.0269,94.0018,89.2103,102.8829
583.75,67.4528,58.4973,49.1249,107.3498,89.4348,90.6997,99.1457
584,66.7314,58.6038,75.7697,106.6107,88.9544,93.2608,94.9125
584.25,67.7412,59.625,55.528,106.3594,88.7114,95.7135,90.9201
584.5,67.4912,59.2606,62.0973,106.2835,92.848,97.957,87.8628
584.75,67.1365,58.9231,68.864,106.4513,97.101,99.8606,86.1103
585,67.7215,55.8504,84.0871,106.6864,103.1256,101.1106,85.5678
585.25,67.0865,58.306,80.2262,106.1584,109.1311,102.519,85.7183
585.5,67.8066,58.0227,83.9149,105.4766,114.7668,104.2307,85.9399
585.75,67.9116,57.1381,84.1792,104.7701,119.8409,106.434,85.8863
586,65.3383,51.4697,81.1245,104.0602,118.7721,109.5759,85.6185
586.25,67.3455,54.7154,83.0162,102.2962,117.3005,112.5421,85.4655
586.5,66.8805,53.6819,82.1309,100.4513,112.8306,115.1742,85.7491
586.75,66.1684,52.5938,81.7124,98.9864,108.1663,116.8915,86.5399
587,51.8225,50.4597,74.692,97.5372,102.4272,116.8755,87.6351
587.25,62.843,50.7458,80.3368,96.346,97.2184,116.1534,88.8119
